"X","participant","gender","age","language","logical_training","trial_type","card_type","guess_type","card","guess","response","aim","comments","response_type"
2028,"anon92","male",41,"english","No","XY_XandY","XY","XandY","catele","catandele","right","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.","","binary"
2029,"anon92","male",41,"english","No","X_Z","X","Z","ele","dog","wrong","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.","","binary"
2030,"anon92","male",41,"english","No","X_XandY","X","XandY","ele","dogandele","wrong","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.","","binary"
2031,"anon92","male",41,"english","No","XY_X","XY","X","catdog","dog","right","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.","","binary"
2032,"anon92","male",41,"english","No","XY_XandY","XY","XandY","dogele","dogandele","right","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.","","binary"
2033,"anon92","male",41,"english","No","X_XandY","X","XandY","ele","catandele","wrong","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.","","binary"
2034,"anon92","male",41,"english","No","XY_Z","XY","Z","catdog","ele","wrong","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.","","binary"
2035,"anon92","male",41,"english","No","X_X","X","X","ele","ele","right","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.","","binary"
2036,"anon92","male",41,"english","No","XY_XorY","XY","XorY","catele","catorele","right","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.","","binary"
2037,"anon92","male",41,"english","No","X_XorY","X","XorY","dog","catordog","right","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.","","binary"
2038,"anon92","male",41,"english","No","XY_XorY","XY","XorY","catdog","catordog","right","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.","","binary"
2039,"anon92","male",41,"english","No","X_X","X","X","cat","cat","right","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.","","binary"
2040,"anon92","male",41,"english","No","XY_X","XY","X","catdog","cat","right","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.","","binary"
2065,"anon94","male",26,"english","No","XY_X","XY","X","catdog","dog","kinda right","I have no idea","","quatenary"
2066,"anon94","male",26,"english","No","X_XandY","X","XandY","cat","catandele","wrong","I have no idea","","quatenary"
2067,"anon94","male",26,"english","No","X_Z","X","Z","dog","cat","wrong","I have no idea","","quatenary"
2068,"anon94","male",26,"english","No","XY_XorY","XY","XorY","catele","catorele","kinda right","I have no idea","","quatenary"
2069,"anon94","male",26,"english","No","X_X","X","X","dog","dog","right","I have no idea","","quatenary"
2070,"anon94","male",26,"english","No","XY_XandY","XY","XandY","catdog","catanddog","right","I have no idea","","quatenary"
2071,"anon94","male",26,"english","No","X_Z","X","Z","ele","cat","wrong","I have no idea","","quatenary"
2072,"anon94","male",26,"english","No","X_XandY","X","XandY","ele","catandele","kinda wrong","I have no idea","","quatenary"
2073,"anon94","male",26,"english","No","XY_XandY","XY","XandY","dogele","dogandele","right","I have no idea","","quatenary"
2074,"anon94","male",26,"english","No","XY_Z","XY","Z","dogele","cat","wrong","I have no idea","","quatenary"
2075,"anon94","male",26,"english","No","XY_X","XY","X","catele","cat","kinda right","I have no idea","","quatenary"
2076,"anon94","male",26,"english","No","XY_X","XY","X","catele","ele","kinda right","I have no idea","","quatenary"
2077,"anon94","male",26,"english","No","XY_Z","XY","Z","catele","dog","wrong","I have no idea","","quatenary"
2078,"anon94","male",26,"english","No","X_X","X","X","ele","ele","right","I have no idea","","quatenary"
2079,"anon94","male",26,"english","No","XY_Z","XY","Z","catdog","ele","wrong","I have no idea","","quatenary"
2080,"anon94","male",26,"english","No","XY_XorY","XY","XorY","catdog","catordog","kinda right","I have no idea","","quatenary"
2081,"anon94","male",26,"english","No","XY_XandY","XY","XandY","catele","catandele","right","I have no idea","","quatenary"
2082,"anon94","male",26,"english","No","X_XorY","X","XorY","cat","catordog","kinda wrong","I have no idea","","quatenary"
2083,"anon94","male",26,"english","No","X_XorY","X","XorY","cat","catorele","right","I have no idea","","quatenary"
2084,"anon94","male",26,"english","No","X_Z","X","Z","ele","dog","wrong","I have no idea","","quatenary"
2085,"anon94","male",26,"english","No","X_XandY","X","XandY","cat","catanddog","wrong","I have no idea","","quatenary"
2086,"anon94","male",26,"english","No","X_XorY","X","XorY","dog","catordog","right","I have no idea","","quatenary"
2087,"anon94","male",26,"english","No","X_X","X","X","cat","cat","right","I have no idea","","quatenary"
2088,"anon94","male",26,"english","No","XY_XorY","XY","XorY","dogele","dogorele","kinda wrong","I have no idea","","quatenary"
2089,"anon95","male",42,"English","No","XY_Z","XY","Z","catdog","ele","wrong","Evaluating perceptions of language when describing images?","No, but thanks for the HIT!  I did my best and hope the data is useful!","binary"
2090,"anon95","male",42,"English","No","X_Z","X","Z","dog","ele","wrong","Evaluating perceptions of language when describing images?","No, but thanks for the HIT!  I did my best and hope the data is useful!","binary"
2091,"anon95","male",42,"English","No","X_X","X","X","ele","ele","right","Evaluating perceptions of language when describing images?","No, but thanks for the HIT!  I did my best and hope the data is useful!","binary"
2092,"anon95","male",42,"English","No","XY_X","XY","X","dogele","ele","right","Evaluating perceptions of language when describing images?","No, but thanks for the HIT!  I did my best and hope the data is useful!","binary"
2093,"anon95","male",42,"English","No","XY_XorY","XY","XorY","catdog","catordog","right","Evaluating perceptions of language when describing images?","No, but thanks for the HIT!  I did my best and hope the data is useful!","binary"
2094,"anon95","male",42,"English","No","X_XandY","X","XandY","ele","catandele","wrong","Evaluating perceptions of language when describing images?","No, but thanks for the HIT!  I did my best and hope the data is useful!","binary"
2095,"anon95","male",42,"English","No","X_Z","X","Z","cat","dog","wrong","Evaluating perceptions of language when describing images?","No, but thanks for the HIT!  I did my best and hope the data is useful!","binary"
2096,"anon95","male",42,"English","No","XY_X","XY","X","catdog","cat","right","Evaluating perceptions of language when describing images?","No, but thanks for the HIT!  I did my best and hope the data is useful!","binary"
2097,"anon95","male",42,"English","No","XY_Z","XY","Z","catele","dog","wrong","Evaluating perceptions of language when describing images?","No, but thanks for the HIT!  I did my best and hope the data is useful!","binary"
2098,"anon95","male",42,"English","No","X_XorY","X","XorY","ele","dogorele","right","Evaluating perceptions of language when describing images?","No, but thanks for the HIT!  I did my best and hope the data is useful!","binary"
2099,"anon95","male",42,"English","No","X_XandY","X","XandY","dog","dogandele","wrong","Evaluating perceptions of language when describing images?","No, but thanks for the HIT!  I did my best and hope the data is useful!","binary"
